match_id,key,slot,time,unit,polarity_score,sentiment_label
12115,carty mvp,0,1360,Zeenix,0.0,Negative
43209,wtf,8,386,Temporary Figurant,-0.5859,Negative
20700,dazzle,7,13,JukeSkywalker,0.0,Negative
25348,lol,4,1547,...,0.4215,Positive
19261,dd,9,3015,Shady,0.0,Negative
23121,gg,7,624,e.e,0.296,Positive
27348,gg,5,1570,GT.DADADA,0.296,Positive
996,childish,9,2076,LABS <3,-0.296,Negative
1640,lol,5,2010,"<font face=""Magneto"">Serenity",0.4215,Positive
20808,wp,0,1660,Тигорь,0.25,Positive
38192,lol,1,1313,NEON_Prime,0.4215,Positive
9911,sec,6,27,Molly Jane,0.0,Negative
40199,хача,8,2589,NaME 1 3 3 7,0.0,Negative
22589,he reconnecting,0,466,J. Church,0.0,Negative
29085,gg,1,2141,LeGeNdArY ツ,0.296,Positive
49302,aa,5,3183,KappaPride,0.0,Negative
17514,nice invo,8,2709,[DoGe]Lopaha,0.4215,Positive
34395,povorot ne tuda,0,1028,Artemii,0.0,Negative
41148,u must lonely childhood,2,2213,Kiritoz,-0.3612,Negative
38185,invoker,7,1956,cmb,0.0,Negative
42850,wp,5,1,ºHyperº,0.25,Positive
42889,low trash,1,424,Red is Maf,-0.2732,Negative
40420,retard team,7,2119,Undertone27,-0.5267,Negative
5558,а на лину чё то пиздит,2,1616,Scarlett Johansson,0.0,Negative
2725,mexican,3,730,Chilli Dog Dave,0.0,Negative
11834,pleb,3,703,snowfly,0.0,Negative
38327,gg,1,2291,Kovajdík,0.296,Positive
35481,ez mmr,4,157,Sophiel,0.3612,Positive
24092,monkey,9,1945,Tecumseh,0.0,Negative
8645,telling theyll get back,1,1577,Kcirtap,0.0,Negative
18164,mid end psl,8,240,happy little clouds,0.0,Negative
29936,get rampage,0,2247,Allison AKA 6 God,0.0,Negative
26567,enbd,8,1349,Zealon,0.0,Negative
34957,youll feed said,2,2503,Manhattan,0.0,Negative
44604,minuta,6,1905,magic wand,0.0,Negative
280,un toq,3,-86,WuAsOn.,0.0,Negative
38971,lol,5,2780,Ghost_Slayer,0.4215,Positive
32864,ty,0,2225,Mr. Villanueva,0.3818,Positive
29836,ill sort,6,1875,allow the hype,-0.4215,Negative
48505,le puede tocar estos negro indios de mierda,0,1638,LeintharJr,0.0,Negative
21486,good night lina,0,1308,RaX !,0.4404,Positive
9311,mate,2,132,Sz3m,0.0,Negative
5231,died put,9,2174,"all muted, stealing mid, helo",-0.5574,Negative
22569,luna suck men,6,2683,ll Burned ll,-0.4404,Negative
23022,idiot ta slowhand,3,1235,-RyX-,-0.5106,Negative
36723,sure thing,0,1615,Trollypops,0.3182,Positive
2709,buyback,9,1548,Shane Quijada,0.0,Negative
16248,oh sorry didnt realise,2,374,Monkey Boy,-0.0772,Negative
23245,gg,9,456,Tom Ganks,0.296,Positive
6730,suck,1,2567,commit suicide,-0.4404,Negative
47937,chingo loco,4,709,winnerpaing best,0.0,Negative
20772,didnt even aegis,9,2327,HowAreYou?,0.0,Negative
14397,ina,5,3286,babu,0.0,Negative
23759,ta jiu,9,1206,SQL,0.0,Negative
47636,greatest team alive,3,582,1) Lose MMR 2) Get low priority,0.7783,Positive
38029,omfg,1,605,ECKE Λ LOVE,0.0,Negative
37229,w,8,-20,ErickPshat,0.0,Negative
10769,ez wr,4,2417,Gucci MagiK,0.3612,Positive
31466,rhasta,7,1861,αβγ,0.0,Negative
13475,b,7,2758,:D,0.0,Negative
34039,feed,5,2478,L2P' YOLO.,0.0,Negative
13990,lmao,9,1303,Schmoopy,0.5994,Positive
42889,idiot,9,1277,No Luck!!!!,-0.5106,Negative
18962,fuck u,8,184,аыфвпавпыпаывфп�,-0.5423,Negative
11027,gg,2,1985,hikigaya hachiman,0.296,Positive
41153,im hoping unknown win,4,-73,sir[A]loP,0.765,Positive
8170,он будет,8,2265,Rakvem,0.0,Negative
38405,damn,4,4735,Dennou coil,-0.4019,Negative
45041,el gondar,7,2893,AuRoN  play :´D,0.0,Negative
4910,frost power,3,339,Drunken_Monkee,0.0,Negative
2672,im frustrated support player,9,-28,El Dude,-0.1779,Negative
42606,lucky kid,6,1317,<b><u>Kaito,0.4215,Positive
8911,rtc,2,2432,Taylor Swift,0.0,Negative
3949,mean im,6,2397,Hunki,0.0,Negative
37598,hahah,8,1125,{Wi'Fi}ツVanor,0.0,Negative
5224,reported pause,7,1164,Plan_B_Started,0.0,Negative
34862,изи птс,7,1081,Дочка МАЖОРА,0.0,Negative
33173,mid stuff,0,-25,a raped player,0.0,Negative
46193,ez,5,1601,Hronos,0.3612,Positive
4215,simple punk think reason winning,3,2686,Dare to Defy,0.5267,Positive
22881,sign good,0,1277,overflow,0.4404,Positive
29126,xd,4,1624,Beggin,0.5859,Positive
26961,u suck,2,2146,Merimo,-0.4404,Negative
13037,gg shit ursa,5,3058,Justice,-0.34,Negative
14052,wuz u tryin gankz,4,323,aheyman,0.0,Negative
4336,gg,8,2579,Robofag,0.296,Positive
7466,gg,2,2572,Hoptimus,0.296,Positive
6620,jajaj,2,1634,cham0,0.0,Negative
9198,die,0,1240,zzzzZap,-0.5994,Negative
18468,бляяя,0,2421,L U C K,0.0,Negative
21142,u wont kill,8,784,netflix and chill with me plox,0.5773,Positive
37224,пудж выйграл эту игру,6,2115,Def leppard,0.0,Negative
10490,one bag boy,1,-56,BD-AMRY CSGOWONDER.COM,0.0,Negative
27509,gg,1,2287,NippleCripple,0.296,Positive
8058,happens,6,1790,nmide,0.0,Negative
41933,mmr k,4,1726,Acapella,0.0,Negative
25176,тини вам фору не дал,5,1442,SexyL,0.0,Negative
16390,k,7,2176,sleepy,0.0,Negative
16446,whahha,3,1992,Sanke,0.0,Negative
42544,commend sf,5,2101,Kevroar,0.4404,Positive
11424,lina,7,2605,12hbjk3535bjk,0.0,Negative
24238,report magnus please,4,3625,TEH Batman,0.3182,Positive
40021,gg,5,2419,[-M2-]DeyviS,0.296,Positive
41684,want mid,6,1518,francis :),0.0772,Positive
21157,hi,7,-78,[W],0.0,Negative
48349,лайк ему,6,1762,Ђ1Ђ0Ŝ,0.0,Negative
40969,mid ez,5,1360,Raycruz,0.3612,Positive
48231,ez,8,2700,MIDDLE PLAYER,0.3612,Positive
48094,crazy,3,2123,treeloveguy,-0.34,Negative
20058,impact game first min,9,1041,LYALYA PO,0.0,Negative
23664,gg commend guy,7,3293,C  A  R  A,0.6249,Positive
9445,shed,4,1946,kakukukukakiku,0.0,Negative
23225,winner,6,-50,Burning fan forever,0.5859,Positive
34623,disagree,4,485,Anima,-0.3818,Negative
43890,gg,8,2650,RainGod,0.296,Positive
10414,gg,2,1531,[OP]-Monkey D´Luffy,0.296,Positive
36345,хуесос,6,2363,THE HAES,0.0,Negative
4323,rr,0,3803,Choo Choo,0.0,Negative
21286,invited,7,8,Freak Show,0.0,Negative
1931,wahahah,7,2849,Standing.NoChair,0.0,Negative
26498,short de,7,509,Barney,0.0,Negative
39654,game uve ever carried spec,1,2795,SD.MLGandalf,0.0,Negative
42806,b,2,2275,ninja,0.0,Negative
28925,bug,9,-78,inid3a,0.0,Negative
7947,wew,7,888,Lalala,0.0,Negative
1480,let end,8,1666,Lin зимнее,0.0,Negative
13096,randomed,3,1170,[G]reen Nooblet,0.0,Negative
12307,im trying,2,1688,Jesus,0.0,Negative
43705,comend,5,2928,BABE  ♥,0.0,Negative
23374,sad true,9,1285,piesac,-0.0772,Negative
10648,u,1,25,CampA,0.0,Negative
38089,уя,1,2214,nagib,0.0,Negative
31884,suck,2,2199,LiTtoBig,-0.4404,Negative
9645,macro,3,-15,TIM???,0.0,Negative
20147,парень слаб на даже,0,3277,crescent,0.0,Negative
9602,idk,1,419,noob :3,-0.1027,Negative
39015,eblan alchemist,0,2463,nixsy,0.0,Negative
44680,hahah,5,1374,Neil deGrasse Tyson,0.0,Negative
41933,lose,3,1714,Unlucky man,-0.4019,Negative
9975,anti,0,1717,Too-Many-Dildos,-0.3182,Negative
49975,u guy give,6,1919,SadButTrue,0.0,Negative
33761,ty,6,349,Dunk0,0.3818,Positive
31119,ez ward,0,2490,ｓｑｕｅｌａ (not detecte,0.3612,Positive
5110,gg,5,2521,Donk,0.296,Positive
1559,xd,1,764,dpkg,0.5859,Positive
49514,hell back like one min,9,1548,Drac,-0.4767,Negative
39664,lmao,9,1611,AAA,0.5994,Positive
49703,hate doat,2,1686,float like bee ming like lee,-0.5719,Negative
4478,bash,7,1155,Reverse_Psolarity-_-,0.0,Negative
9789,server fuck ups,3,322,Ravushimo,-0.5423,Negative
6132,caralho,4,541,eternalFOX,0.0,Negative
23147,he idk he chating,9,2046,AlandAdummie,-0.1027,Negative
23971,noob wr,9,-21,Miracle是真实的,-0.0516,Negative
6626,hehe,1,979,UAlberta.Diamondballs,0.0,Negative
23673,dont care dude sorry,5,1339,Standin.朱尔斯 ·,-0.3412,Negative
6343,go,1,-11,Pistolero,0.0,Negative
21712,gg,2,2804,Soy Sauce,0.296,Positive
30612,нытик,9,2721,просто pluwki~,0.0,Negative
45255,gege,1,2122,MaybePr0,0.0,Negative
34545,ggwp,0,1883,Pogchamp,0.0,Negative
18369,gg,0,2870,Gygex,0.296,Positive
24989,alright,2,2053,GTR,0.25,Positive
25612,noob,2,1617,mercurial,-0.0516,Negative
7728,lixo weaver gg,3,2457,Chavito Weedafuck,0.296,Positive
7668,blademail,0,2124,Sparlosk DBC,0.0,Negative
1508,end,1,1933,Ceejaybabes <3,0.0,Negative
35016,да стяни ты ебло школьник,5,2875,Ademaurs Piguet,0.0,Negative
46539,even coming,5,379,Aura,0.0,Negative
2229,ok le,7,2936,假期就是要回家,0.296,Positive
24648,hahaa,7,2041,[MaD]-T0IL3T,0.0,Negative
34444,played bad game im boosting,1,2906,ONE PUNCH!!,0.0772,Positive
16421,hahaa,7,2747,T O O T S,0.0,Negative
24373,v,8,1331,meeeeeaaaaat *_*,0.0,Negative
39393,gg,2,590,526,0.296,Positive
33730,get fucking shit,8,-42,Yeezus Christ,-0.5984,Negative
34785,get stronger,1,1709,Dead Poet,0.3818,Positive
23714,fyuck,7,1463,Some call me shin,0.0,Negative
17867,hey,6,-81,Andelect,0.0,Negative
13659,yaya yaya yaya yaya,0,2076,Dura,0.0,Negative
26255,player,3,1629,Magnificence,0.0,Negative
25370,боже,0,1956,Brono,0.0,Negative
5419,becose pretty,8,585,KoZMo,0.4939,Positive
34447,nice blademail,5,2106,Haroku34,0.4215,Positive
42014,cyka cyka,4,880,Patresko,0.0,Negative
21417,well see,2,1445,King beyond the ııllL,0.2732,Positive
24284,gg wp report invoker,0,15,#RoadTo1K,0.4939,Positive
29292,ахахахах рак,3,2213,See no evil,0.0,Negative
36607,yup he bad,6,1814,ONE PUNCH KIMO,-0.5423,Negative
9651,didnt,0,2455,Jesus,0.0,Negative
42821,coz boy,9,2436,simple,0.0,Negative
37494,привет,5,-551,Jim <3 LesTwins,0.0,Negative
20312,va perder,8,-62,UVERworld,0.0,Negative
18663,fuck,8,2791,Franz Ferdinand,-0.5423,Negative
37433,gg,6,3666,Diablec,0.296,Positive
39651,gg v,5,2062,ZorN,0.296,Positive
39578,gg,8,2553,Ser Duncan The Tall,0.296,Positive
1662,gg,3,2370,F1jiWiji,0.296,Positive
37667,gg,5,2933,Seth,0.296,Positive
23988,fuck medusa though,2,4089,Highlord Synchroplan,-0.5423,Negative
18033,ez,7,2419,-AtanAs-,0.3612,Positive
5802,dont rude,0,-47,OnlyGodCanNudgeMe,0.357,Positive
42081,lmao,9,1980,Dead,0.5994,Positive
42900,hehe,5,1594,MID OR FEED WEEHA!,0.0,Negative
42863,нуну,3,1993,TeMas743,0.0,Negative
31682,fucking fake gg,1,1762,wish I was a baller,-0.2298,Negative
22397,lag e muy mall,6,1638,[MNI] SirBarkingtons,-0.34,Negative
12588,leaver reported,0,993,RedRocket,0.0,Negative
11618,buy wr start,8,747,Supreme,0.0,Negative
26404,min,6,1224,È√Õ╚Û†ÍÕn,0.0,Negative
46068,ddddd,2,2246,AK-47,0.0,Negative
15152,ggwp,3,2584,Hsuper,0.0,Negative
49625,ez,6,3228,Funnnnnnnnnnnnn,0.3612,Positive
28626,sucked dick,1,5332,Carolus Rex,-0.743,Negative
31100,people,6,2071,Shrekendrick Lamar,0.0,Negative
15494,gg alche,5,3539,Twitch.Tv/Yandere™,0.296,Positive
25538,hahaha,5,568,3040,0.5574,Positive
35623,unpause,3,426,Vint,0.0,Negative
8139,dat doom,7,1349,Fallen,-0.4019,Negative
47506,lost really fine,7,1730,Madera,-0.0534,Negative
15474,lolol,9,1503,laaaaaag mango,0.0,Negative
6781,saad maan,1,1261,pleb,0.0,Negative
31040,лив,3,3777,Kelio  {FeR},0.0,Negative
7757,niver,9,321,Aquafina,0.0,Negative
37385,wtf,5,1993,Bartholomew Kuma,-0.5859,Negative
17191,dont kill mid,1,2281,aisadeni,0.5773,Positive
1657,rip,2,1895,£rik$$oN,0.0,Negative
36853,hate,2,2032,Gabriel.,-0.5719,Negative
46855,thanks waiting fuck,2,2564,OG Fangay,-0.1531,Negative
32037,jajajaja,5,1510,I am serious,0.0,Negative
11928,такие,7,1262,АЛЛАХ НА ТРАВЕЛА�,0.0,Negative
46469,gg,4,3671,tdn.TomTom,0.296,Positive
642,kaw pinaka bobo,1,930,I won`t qive up,0.0,Negative
25279,ez coin,0,2355,Hana,0.3612,Positive
38027,love ballsy yuor gyro,1,2285,Unseen Thirteen,0.6369,Positive
2529,смешно когда хуйло со школы пришел и пиздит,7,1925,lucky,0.0,Negative
12646,gg,4,1757,Vekroe,0.296,Positive
12490,got doom,8,2936,ikazuka123,-0.4019,Negative
36516,unreal,9,1018,nevercore.fear,0.0,Negative
37190,rebyat,2,1956,!dcp.gaming,0.0,Negative
40379,que pasa yall,7,-32,bOXXYBABEXD,0.0,Negative
39609,entao ta nme,3,1745,zinnk,-0.4767,Negative
22262,ez,7,4539,MLG 360 NOSCOPER,0.3612,Positive
22708,ese hhijo de,6,3629,Jugger noob,0.0,Negative
22795,ember,5,1604,sDemonik,0.0,Negative
27922,gg,8,2360,tg35172077guobo,0.296,Positive
4136,im tired,4,3489,"KietaTadasora""",-0.4404,Negative
8442,report invoker,9,2453,.Kariston,0.0,Negative
7770,reported mid,5,2557,Always meet dog brain,0.0,Negative
49795,gg wp,8,2878,RAMSES,0.4939,Positive
33765,need,4,-21,You Suck Alan,0.0,Negative
10603,un año farmeando,8,2800,motherfucker,0.0,Negative
34044,gg,8,3423,yep.,0.296,Positive
40701,hi,9,2862,UGLYFAM. dala the llamma,0.0,Negative
2628,rofl,6,1520,solo mid,0.5719,Positive
47509,really,6,-88,el.Loyd,0.0,Negative
28643,щас бы ульту за трента проебать,6,1638,S22-,0.0,Negative
1346,ebanie,7,1198,can you trust me?i am legend,0.0,Negative
2393,ggwp,0,1546,Petchuu,0.0,Negative
19133,на победку,4,1367,yarabeu(Lok'tar ogar),0.0,Negative
1650,win,8,166,Shigure,0.5859,Positive
1473,lol,1,3400,AvalonDevil,0.4215,Positive
1066,noob,5,755,LocK~♥~,-0.0516,Negative
44751,smd,0,2486,????UlTRoN???,0.0,Negative
27531,qop,8,964,LeGendary RIVALDO 10 ^-*,0.0,Negative
1137,omg,6,178,Cpx,0.0,Negative
39188,gg wp,6,2528,genius,0.4939,Positive
49302,oh wait please dont report good person heart didnt mean really report nice okay,0,50,dez,0.6293,Positive
41082,haha,7,1917,kellyMONKEYS,0.4588,Positive
26361,gg tq,1,1951,Jandakembang,0.296,Positive
16112,дум репорт,4,1353,Hey Apple,0.0,Negative
527,ya anyway,2,1392,qqwi,0.0,Negative
33616,commend,4,1567,":"":"":"":""",0.4404,Positive
37720,omfg,3,427,[A]ll in or Nothing,0.0,Negative
14071,omg,2,2817,FanBoY,0.0,Negative
28226,xd,6,1302,npt,0.5859,Positive
49986,gyro playing like tard,8,2886,süßi69,-0.0516,Negative
21020,blame sladar,5,2032,DeTheta,-0.34,Negative
22900,haha,0,590,beefybom,0.4588,Positive
44126,feed,8,607,Godlike**,0.0,Negative
34308,help report pa gyro,4,1577,idiot,0.4019,Positive
40534,gg,5,2627,Mari,0.296,Positive
8615,wr,8,2875,Паинька,0.0,Negative
1888,fuck,7,2393,Lusoegyi,-0.5423,Negative
37083,bb,1,850,BigBadBobbo,0.0,Negative
30668,report pa,1,3044,Vulptrix,0.0,Negative
8630,ez,3,598,先冲8K 冲到后换回名字,0.3612,Positive
27620,ok tusk,8,834,.hookIN,0.296,Positive
15359,ez mid,0,3402,Era,0.3612,Positive
49372,long youre retarded,9,1916,Kemancha,-0.5719,Negative
28144,okok,9,2862,JAYEM,0.0,Negative
27449,wow,4,1351,hooligan,0.5859,Positive
16486,end,5,1236,Heisenberg,0.0,Negative
25530,rip pa,4,2795,dqrptyicmblzosjgtqkirkgfixktuos,0.0,Negative
3237,wtf,0,1353,IM LUCKY AFFFFFF,-0.5859,Negative
42252,haha,1,1426,Ex-TeArk,0.4588,Positive
8416,plz die b even react,2,2155,Pineapple KAMIKAZE,-0.5574,Negative
22476,u r noob ta,6,1534,Mrsnt,-0.0516,Negative
44097,haha,1,2827,cumapanda,0.4588,Positive
7642,shocked,1,651,korkyshadow,-0.3182,Negative
9537,гг,3,1843,QWEEX,0.0,Negative
5167,bane arrow,7,-56,MAJ3R,0.0,Negative
8375,yeaaah,3,1971,brand new hero,0.0,Negative
38391,ну че умник сука,8,2178,fRz,0.0,Negative
30264,yes,1,1908,noah lennox,0.4019,Positive
10225,whit,7,793,HzG.NachitO :3,0.0,Negative
35414,dont feed please,5,1411,Burnt Angel,-0.2411,Negative
9180,ggg,8,3204,Hyper SmAsh,0.0,Negative
31002,eul,6,2704,-I єฬ๏ I-,0.0,Negative
41307,lol,3,756,TrueHystori,0.4215,Positive
1607,fast,6,973,[H]aiise,0.0,Negative
7561,yeah coming back,2,-50,McIntire-Kev,0.296,Positive
8354,report ogr,1,2729,Na'Vi Dendi,0.0,Negative
25175,kekeke,6,392,BrothermanPidge,0.0,Negative
46008,wtf,0,2263,ABC,-0.5859,Negative
3543,тайминг кура под вышку,7,2445,FSC_CT Fletcher,0.0,Negative
46659,wp,3,2467,The Social Guru,0.25,Positive
49155,k actually,3,1543,??,0.0,Negative
31346,stor,3,1535,rohlicek,0.0,Negative
46119,pls,3,2191,YourMomIsAcup-,0.0772,Positive
541,winning,0,1693,newbpotato,0.5267,Positive
16823,gg,9,1599,шарлатаны Наибол,0.296,Positive
5585,tihs wr,6,771,Smoke - Zoom,0.0,Negative
26479,idk still got,2,771,be?-_-be?,-0.1027,Negative
20510,u win,5,3332,SteFun-,0.5859,Positive
15731,в муте изначально был,0,1956,idinaxyi,0.0,Negative
28959,u,6,-55,Gibson,0.0,Negative
47235,lol,6,1833,ted is bad,0.4215,Positive
6522,u wich,7,2142,Sin,0.0,Negative
22364,let come together,0,2672,TheLAWgiver,0.0,Negative
24097,die back,7,2042,Bulbulito Bayagbag,-0.5994,Negative
15267,iwa,0,3052,(P) A R I  S...,0.0,Negative
28297,sureee,2,1563,admirabledog,0.0,Negative
17063,ебланы новую игру искать будете,0,-9,Vnuk,0.0,Negative
2013,report voker psl,9,1035,Collapse^,0.0,Negative
31325,hmmmm,8,3085,LoSeR.SB,0.0,Negative
44424,fucking ez,2,2195,G-Eazy,0.4201,Positive
9636,lmao,0,1982,! O,0.5994,Positive
32801,top,2,231,Hecker,0.2023,Positive
5209,b y,1,61,We're Dead 4Head,0.0,Negative
38207,проста изи,2,1198,AssassinwOw~,0.0,Negative
19458,report omni plz,0,1632,un1[K]aTe,0.0772,Positive
49253,many coin,1,1501,Darken,0.0,Negative
49183,sure ty,8,-44,Lionkiller,0.5994,Positive
40450,ami va win,1,410,R41S0,0.5859,Positive
13956,book table,3,1442,roxed,0.0,Negative
3072,yeah,9,926,<i><b><u>【Ř€ĐŁ】Fa[n]T],0.296,Positive
22482,ez,3,2145,[AM] Arch.pratisyen,0.3612,Positive
19259,научи,8,1622,#REKT,0.0,Negative
47545,por que yo creo,9,-80,Albert Einstein,0.0,Negative
3455,report pls,0,2400,AK-47 ︻╦芫≡══一,0.0772,Positive
1731,commend support game,2,2864,T E E H E E,0.6808,Positive
13061,zu,4,2300,oriK2,0.0,Negative
33322,liek,7,1574,HTTR,0.0,Negative
19661,gg,9,2399,unLux,0.296,Positive
15746,lol,9,2560,-The  EAGLE SCOUT-,0.4215,Positive
14932,gg,6,3511,Rick,0.296,Positive
15559,keep trying,2,2873,Casa Hilaria,0.0,Negative
250,hehe,2,3144,这是一段奔三的日子,0.0,Negative
23092,v meepo,9,1647,Ice,0.0,Negative
19121,sad,8,1712,ü,-0.4767,Negative
41604,ggwp,9,2000,O.o..!..,0.0,Negative
37558,pls,5,692,/G/A/M/E/R/,0.0772,Positive
15836,gg,0,2185,Big-Stone,0.296,Positive
3191,gg magnus,5,2825,Rune,0.296,Positive
1871,im reporting everyone,0,-79,4dr <3 Déia,0.0,Negative
2333,motherfuker,5,1636,Dakacle-,0.0,Negative
42652,shit,1,1456,cro_pro,-0.5574,Negative
28189,ух,8,2250,Plow,0.0,Negative
16305,yeah ur fucking trashcan,1,1672,crab cakes in my asshole,0.296,Positive
39774,u come ur friend,3,755,conqueror,0.4939,Positive
42010,men named rick,7,157,Moist Kancho,0.0,Negative
48646,get rekt,7,4884,Turt,0.0,Negative
48345,gg,7,3346,Horror,0.296,Positive
46743,fucking pausers,2,634,I ♥ PAUCE,0.0,Negative
12240,façam oq quiser,4,875,|3lau,0.0,Negative
22906,much skill mate,5,1998,roolicious.siqcunt,0.0,Negative
11302,ez,6,2370,Katre - McLovin,0.3612,Positive
30714,z,9,650,"Merlin McPoyle, Saddest Wombat",0.0,Negative
32556,haha,7,1856,Taters' Gon' Tate,0.4588,Positive
35975,roflk,9,1566,MMR DOWN THE SHITTER,0.0,Negative
20927,v,4,1370,Plupiman,0.0,Negative
3514,ggw,6,3041,fAKE-_^,0.0,Negative
21782,gg wpo,5,2073,[K]RystFuXION,0.296,Positive
17290,gg wp,9,2210,soba eater,0.4939,Positive
10281,gee gee,6,2148,[KIP] rickert,0.0,Negative
13031,secpls,5,-59,才能の男。 。 。 ？/Dbo,0.0,Negative
8262,wtf,3,1495,Fader,-0.5859,Negative
9586,win,6,1469,lrakzzz,0.5859,Positive
41226,feed anymore,5,1816,If It's In A Word Or In A Look.,0.0,Negative
2132,gg,9,2012,[LYF] BAHUMBUG,0.296,Positive
26364,nice,3,2037,AvG,0.4215,Positive
41546,nut,1,1600,BetesByT,0.0,Negative
6496,report invoker drow,6,2831,EZ MID,0.0,Negative
30842,gg,6,2549,NasenBeinInnenRiss,0.296,Positive
21807,wtf dude,2,31,ChockCHOCK,-0.5859,Negative
30164,shit,8,1743,Mr. PoopyButthole,-0.5574,Negative
44086,sniper,1,3297,NoPlanB,0.0,Negative
27923,riki lina,4,1784,N I G L M O N,0.0,Negative
39025,xd,6,1721,batja igri,0.5859,Positive
26748,haha,8,1921,SUSHINE!!!,0.4588,Positive
21197,lmfao,8,-7,Souriant Le Magnifique,0.5423,Positive
39229,honey,9,1722,Chopper,0.0,Negative
41577,go fuck cactus usless plebian,1,2647,it looked bigger on snapchat,-0.5423,Negative
5933,pusis ga,1,954,RageQuitPLS,0.0,Negative
34310,u good,4,1318,JuKeRsOwNNuBs N.A Style,0.4404,Positive
44291,ggwp,3,1516,Megabest,0.0,Negative
26698,ez,6,1329,Don't touch my WAIFU!!,0.3612,Positive
43386,gg,2,2469,fine♥日本の女の子,0.296,Positive
11976,wp,1,381,TOP MAG,0.25,Positive
23647,repeat,6,2148,Ovation,0.0,Negative
5873,lol,1,1189,ICY | Vaya*,0.4215,Positive
7877,bkb ext time,1,3446,Couch Lobster,0.0,Negative
31870,k team,6,1701,Savage.Zaraki,0.0,Negative
40920,want die,1,1100,Vanity,-0.5574,Negative
12236,gg,9,2722,leet jeep sklz,0.296,Positive
10470,clearly,0,2571,SHOW ME WHAT YOU GOT,0.4019,Positive
11080,well played,3,2093,Leshran,0.5423,Positive
47335,гг,6,1308,Surprize_mzfk,0.0,Negative
13113,whats wrong,8,1589,abcde,-0.4767,Negative
34565,rofl,0,557,Kingrd,0.5719,Positive
18735,w guy,4,-26,Onur Aksal,0.0,Negative
49490,pick dzzle,6,1278,Subarashi kun (lft ),0.0,Negative
27150,lol,5,856,Kyo,0.4215,Positive
295,wp,2,1315,Hushpuppy,0.25,Positive
28911,норм,6,398,Вито Карлеоне,0.0,Negative
42923,nope,8,1595,#PrayForParis - Joints,0.0,Negative
8170,pickaet v hardy,4,2410,X1N,0.4019,Positive
5493,lol,2,18,Radical,0.4215,Positive
10580,изи,2,2548,PaPaDogg,0.0,Negative
19475,aegis,0,1815,TheKillerXX,0.0,Negative
26211,yu got rekt mid,2,1867,Linaewan,0.0,Negative
30058,end,7,1356,Mafffff!!!,0.0,Negative
3270,nice,7,1312,iPeon_GM,0.4215,Positive
24314,wew,4,179,@ARTERENZY Official,0.0,Negative
139,hahaha,1,1264,Beastmode Joyth,0.5574,Positive
12563,gl hf def,0,2558,DEBOOST MMR,0.3182,Positive
10007,lol,0,907,blue calx,0.4215,Positive
47194,make good bait,8,2563,The 8 footer,0.4404,Positive
29604,kill george bush,0,-70,kgeekay,-0.6908,Negative
40106,hp,8,2367,Dihy,0.0,Negative
20914,gg wp,2,2633,Neuro,0.4939,Positive
47625,gg,4,-72,Captain Puppey [Alk],0.296,Positive
14048,pls,0,2854,Cthaeh,0.0772,Positive
31829,mute chat wp retard dota,1,1251,ja ci kurwa dam,-0.34,Negative
23173,hail almighty witch doctor,9,2774,cuntpunter,-0.296,Negative
45498,ggwp report huskar,1,2601,JDM,0.0,Negative
7711,fu storm,1,1464,Caped Baldy,-0.6908,Negative
